Line, Average latency,,MinReturn,AverageReturn,Average reward, ,Itr,MaxReturn,Average greedy latency,,AverageDiscountedReturn,PolicyExecTime,EnvExecTime,StdReturn,NumTrajs
1040.3450180764562,806.2111984153928,234.133820
994.2266216344789,806.2111984153929,188.015423
992.2025911593482,806.2111984153929,185.991393
990.7873508440608,806.2111984153929,184.576152
993.9822112465041,806.2111984153929,187.771013
997.5726643339203,806.211198415393,191.361466
1003.096785276749,806.2111984153929,196.885587
1003.2831137889453,806.2111984153929,197.071915
1009.4924070208731,806.2111984153929,203.281209
1014.7562504264287,806.2111984153929,208.545052
1030.7360426890054,806.2111984153929,224.524844
1033.1272037506149,806.211198415393,226.916005
1049.5756257732346,806.2111984153929,243.364427
1062.8870411469416,806.2111984153928,256.675843
1083.4354134170896,806.211198415393,277.224215
1103.2396296944346,806.2111984153929,297.028431
1121.040436904544,806.211198415393,314.829238
1145.3700837750616,806.2111984153929,339.158885
1164.6262881169546,806.2111984153929,358.415090
1183.8885876667205,806.2111984153929,377.677389
1205.7403710414253,806.2111984153929,399.529173
1222.9645281458627,806.2111984153929,416.753330
1234.304540778755,806.211198415393,428.093342
1245.2026551955494,806.2111984153929,438.991457
1256.8890523571467,806.2111984153929,450.677854
1264.5327534688358,806.2111984153928,458.321555
1267.5987322150504,806.2111984153929,461.387534
1266.2304234779267,806.2111984153929,460.019225
1266.3644973664193,806.211198415393,460.153299
1255.3598420794895,806.2111984153929,449.148644
1239.2555420063745,806.2111984153929,433.044344
1220.647782127453,806.2111984153929,414.436584
1199.7176715064459,806.2111984153929,393.506473
1172.4080403902553,806.2111984153928,366.196842
1147.924626858189,806.2111984153928,341.713428
1119.3402533905846,806.2111984153929,313.129055
1091.9636919126963,806.2111984153929,285.752493
1056.7116271711075,806.2111984153929,250.500429
1020.4626523137092,806.2111984153929,214.251454
1002.9377261872836,806.211198415393,196.726528
986.8417872252193,806.211198415393,180.630589
979.7700960313024,806.2111984153928,173.558898
985.4854634984881,806.211198415393,179.274265
993.9940486322357,806.2111984153929,187.782850
994.054306245277,806.211198415393,187.843108
1002.6182374603001,806.2111984153929,196.407039
1001.0744671211561,806.2111984153929,194.863269
1013.2979809845515,806.2111984153929,207.086783
1024.5771814625377,806.211198415393,218.365983
1038.508564807533,806.2111984153929,232.297366
1059.6868417377018,806.2111984153929,253.475643
1085.159561212558,806.2111984153929,278.948363
1104.845486433347,806.2111984153929,298.634288
1134.25963166696,806.2111984153928,328.048433
1160.1697318381673,806.2111984153928,353.958533
1172.8025705897785,806.211198415393,366.591372
1179.5896669259798,806.2111984153929,373.378469
1183.0914527403877,806.211198415393,376.880254
1163.607005902363,806.2111984153929,357.395807
1159.3030675955044,806.2111984153928,353.091869
1135.1697872738976,806.2111984153929,328.958589
1116.6101505852382,806.2111984153929,310.398952
1087.964931588963,806.2111984153928,281.753733
1061.8613527827536,806.2111984153928,255.650154
1031.5214295451754,806.2111984153928,225.310231
1012.5043128889401,806.2111984153929,206.293114
999.9388843648956,806.2111984153929,193.727686
995.6232644834972,806.2111984153929,189.412066
1004.5295798891157,806.2111984153929,198.318381
1017.1445342060362,806.2111984153929,210.933336
1034.8469651845344,806.2111984153929,228.635767
1042.9559587155932,806.2111984153929,236.744760
1025.2878444874445,806.2111984153929,219.076646
1013.8864882432391,806.2111984153928,207.675290
1003.7949306790761,806.2111984153929,197.583732
1003.9143195229666,806.2111984153929,197.703121
1002.591819317023,806.2111984153929,196.380621
1002.7878029312408,806.211198415393,196.576605
1002.8291050623077,806.211198415393,196.617907
1011.5310734122276,806.2111984153929,205.319875
1026.9086846651214,806.2111984153928,220.697486
1047.0141733363787,806.2111984153929,240.802975
1076.0039049382392,806.2111984153929,269.792707
1095.5044591565088,806.2111984153929,289.293261
1102.680718717289,806.2111984153929,296.469520
1094.6317542565118,806.2111984153929,288.420556
1091.9475462387222,806.2111984153929,285.736348
1085.155980317429,806.2111984153928,278.944782
1085.6700625275703,806.2111984153928,279.458864
1072.0381604271572,806.2111984153929,265.826962
1063.2765700646855,806.2111984153928,257.065372
1042.209527726977,806.2111984153929,235.998329
1029.8393790669395,806.2111984153929,223.628181
1015.0816291258857,806.211198415393,208.870431
1001.5474680319969,806.2111984153928,195.336270
997.5156992036912,806.2111984153929,191.304501
991.4846020750863,806.2111984153929,185.273404
988.6473047387486,806.2111984153929,182.436106
990.0077309314681,806.2111984153929,183.796533
991.5500753132729,806.2111984153928,185.338877
998.4620258661679,806.2111984153928,192.250827
1001.6552032466934,806.2111984153929,195.444005
1006.3880454684667,806.2111984153929,200.176847
1017.8205755742754,806.2111984153928,211.609377
1021.6231109283539,806.2111984153929,215.411913
1032.7991561522122,806.2111984153929,226.587958
1045.934795756381,806.211198415393,239.723597
1057.0252502636865,806.2111984153929,250.814052
1054.262383970515,806.2111984153928,248.051186
1055.7530874360402,806.2111984153929,249.541889
1047.681107116395,806.2111984153929,241.469909
1035.432966086306,806.2111984153929,229.221768
1022.7295379159337,806.2111984153929,216.518340
1012.0405541403861,806.2111984153929,205.829356
1006.7915313129652,806.2111984153929,200.580333
997.534758499654,806.2111984153928,191.323560
978.1280107814108,806.2111984153929,171.916812
974.0748737949417,806.2111984153928,167.863675
969.875854271103,806.2111984153929,163.664656
969.4367526862327,806.211198415393,163.225554
974.6984138456389,806.2111984153929,168.487215
981.8826085776011,806.2111984153929,175.671410
973.0342654028528,806.2111984153929,166.823067
972.5797504866601,806.2111984153929,166.368552
965.6470287910234,806.211198415393,159.435830
972.2449180351756,806.2111984153929,166.033720
