AverageDiscountedReturn,MaxReturn,iteration,Average latency,,Average reward, ,NumTrajs,AverageReturn,StdReturn,MinReturn
-7.074336414315665,-4.394056896463907,0,1086.9472,-0.38298043657607894,2000,-7.68594061685044,1.446323869118711,-12.847151394587682
-7.08225474838568,-4.224150258308011,1,1086.5064,-0.38302597573805186,2000,-7.69428122115921,1.4622882570594664,-12.368151603969784
-7.0565076019923945,-3.983081239708798,2,1086.5064,-0.38302597573805186,2000,-7.665513884231715,1.4495304475458064,-11.838389845664583
-7.061008740187873,-3.9324583305462966,3,1087.2355,-0.38312500327874943,2000,-7.677329363519688,1.3063613252451824,-13.396591239421046
-7.072205073044557,-4.4794483652880075,4,1085.5049,-0.38301399906096084,2000,-7.689303195577231,1.2726395572768083,-12.38825311301257
-7.0737820535102856,-4.0998007061476,5,1085.5049,-0.38301399906096084,2000,-7.686078560773292,1.4469894522307156,-12.486933319058842
-7.095820504592578,-4.309372259173585,6,1085.5049,-0.38301399906096084,2000,-7.717061431602894,1.3102615073593624,-12.44852642346751
-7.067756860404054,-4.270068442949221,7,1085.5049,-0.38301399906096084,2000,-7.677960937929165,1.4256405834095405,-12.419484399610898
-7.065012264545774,-3.8546740658749803,8,1085.7816,-0.38262012304896337,2000,-7.675437266458012,1.432693957590325,-12.292310757086454
-7.0814595225502,-4.169996971634594,9,1085.7816,-0.38262012304896337,2000,-7.694541909432262,1.4317078475194627,-12.450277403830711
