AverageReturn,Average latency,,Average reward, ,EnvExecTime,MinReturn,Itr,StdReturn,PolicyExecTime,Average greedy latency,,AverageDiscountedReturn,MaxReturn,NumTrajs
-7.889377884311886,1124.0320815906389,-7.889377884311886,0.1662907600402832,-13.414649806471987,0,1.6942337719887282,0.5055840015411377,806.2111984153928,-7.24551939639509,-3.8616671857921516,3000
-7.816797552633844,1113.3490106456802,-7.816797552633844,0.18092799186706543,-13.293545730243924,1,1.6184746417487765,0.4826633930206299,806.211198415393,-7.165057163272278,-3.0604478519428713,3000
-7.878237765069258,1121.2735587076731,-7.878237765069258,0.18224835395812988,-13.396591239421047,2,1.6263417651124121,0.48297572135925293,806.2111984153929,-7.22026581247833,-3.2205924121309764,3000
-7.977948240345085,1135.8546276414916,-7.977948240345085,0.18227910995483398,-13.488447363819313,3,1.6369350543092482,0.48480725288391113,806.2111984153929,-7.309273726562927,-3.437801221289675,3000
-8.03540898128342,1143.5060853590373,-8.03540898128342,0.19389009475708008,-13.396591239421046,4,1.6536668322532395,0.5298962593078613,806.2111984153929,-7.3604995313895945,-3.5090248964573343,3000
-8.094063966078899,1152.0016468427702,-8.094063966078899,0.2528066635131836,-13.396591239421046,5,1.6579304491170284,0.6768856048583984,806.2111984153929,-7.412288265385701,-3.7908916986909187,3000
-8.15498152083965,1160.9157140670504,-8.15498152083965,0.24807095527648926,-13.29719290353643,6,1.6732914612801308,0.6812503337860107,806.2111984153928,-7.466457073282921,-2.934365411788919,3000
-8.239519805514748,1172.7201991322381,-8.239519805514748,0.2547290325164795,-13.805584472969123,7,1.6599187317346258,0.6804969310760498,806.2111984153929,-7.541862651708039,-3.047272518873697,3000
-8.3219267549739,1184.1371171009337,-8.3219267549739,0.25605106353759766,-13.396591239421046,8,1.6326941697547226,0.6648135185241699,806.2111984153928,-7.616135449536502,-3.7470843004272405,3000
-8.35762626574741,1188.9571190445038,-8.35762626574741,0.25006747245788574,-13.805584472969123,9,1.644546645105024,0.6759967803955078,806.2111984153929,-7.647223447565702,-3.3680959803367685,3000
-8.456160515443754,1203.064848731754,-8.456160515443754,0.26761436462402344,-13.488447363819313,10,1.6435147332652886,0.723334550857544,806.2111984153929,-7.735674970315648,-3.64194170758436,3000
-8.51723449195226,1210.4962530810585,-8.51723449195226,0.25803256034851074,-13.805584472969123,11,1.6824699809723063,0.668367862701416,806.2111984153929,-7.7902311427297475,-3.634475213165067,3000
-8.598432896072676,1222.2872578878948,-8.598432896072678,0.25206422805786133,-14.054746715171985,12,1.682323828757751,0.6725420951843262,806.211198415393,-7.863036542193615,-3.8969064647428877,3000
-8.635698446879195,1228.2523054137048,-8.635698446879195,0.2571384906768799,-13.488447363819313,13,1.6718970581917072,0.6634390354156494,806.2111984153928,-7.895395753353078,-3.857841653135005,3000
-8.692330288238008,1235.468940369406,-8.692330288238008,0.2515432834625244,-13.574661600508266,14,1.6603750874265242,0.6640570163726807,806.2111984153928,-7.9463667792519574,-4.090133266697931,3000
-8.779448317300023,1247.7000730602717,-8.779448317300023,0.255429744720459,-13.488447363819313,15,1.6587106510610539,0.6702847480773926,806.2111984153929,-8.024007155063286,-4.037791862886885,3000
-8.81149045870053,1252.394567829468,-8.81149045870053,0.2530632019042969,-13.805584472969123,16,1.6695858338440117,0.669135332107544,806.2111984153929,-8.052840811881364,-3.437801221289675,3000
