StdReturn,Average latency,,AverageReturn,Average reward, ,NumTrajs,iteration,AverageDiscountedReturn,MaxReturn,MinReturn
1.1247818012156992,1037.1854,-7.346647361795737,-0.364599911483147,2000,0,-6.780113336407248,-4.341489156172309,-11.449805177102826
1.1060583639200865,1037.1854,-7.3108142096684245,-0.364599911483147,2000,1,-6.746799086200401,-4.240206671220105,-11.086834072081281
1.121422168003609,1032.2908,-7.2985260295458,-0.3628810181707316,2000,2,-6.734326171618176,-4.443234183358031,-10.835124370594903
1.129531295395056,1032.3783,-7.340820057425803,-0.3627605590524201,2000,3,-6.774715318883483,-4.437757644792753,-11.7460703241722
1.1256484575013745,1032.3783,-7.331281736959204,-0.3627605590524201,2000,4,-6.765707082561269,-4.210446071767541,-11.077476792065093
1.1262730133654455,1032.3783,-7.359720364734216,-0.3627605590524201,2000,5,-6.792679199336739,-4.047763972033621,-11.844800882012281
1.117751498264815,1032.3783,-7.3381925238733,-0.3627605590524201,2000,6,-6.772761122856549,-4.529893157423794,-11.04880681074391
1.1408063459672022,1032.3783,-7.277331419069195,-0.3627605590524201,2000,7,-6.716468024246472,-4.3056704739543585,-11.339254156303179
1.1341360907090825,1032.3783,-7.301322089294946,-0.3627605590524201,2000,8,-6.7399762052832735,-4.365110246871678,-11.059275228585692
1.0770914461507854,1032.3783,-7.355524213264376,-0.3627605590524201,2000,9,-6.788828917342246,-4.5831641324524,-10.952417908365621
